item_id,receipt_id,file_name,raw_name,normalized_name,quantity,unit,price,matched_product_id,confidence,uncertain,BLS_match,closest_5_after_BLS,OFF_match,closest_5_after_OFF,Fallback_category,store,purchase_date,scan_quality
7e6ee9c0-9991-4ad7-bd58-9eb3c91dea3a,cc8c3543-623d-4ff6-ae83-a22028742571,Netto_Kassenbon_20260707-180115.pdf,Lauchzwiebeln,Lauchzwiebeln,1.0,piece,0.55,,0.9,False,"Porree/Lauch, roh [bls_code=G470100] conf=0.85 (fuzzy)","Porree/Lauch, roh (0.85) | Schwein Bauch (wie gewachsen) roh (0.85) | Streichmettwurst/Streichmettwurst mit Zwiebeln (0.85) | Frühlingszwiebel/Lauchzwiebel, roh (0.85) | Frühlingszwiebel/Lauchzwiebel (ohne Laub) roh (0.85)","Couscoussalat mit Paprika, Salzlakenkäse und Lauchzwiebeln [off_id=4337256035347] conf=0.85 (fuzzy)","Couscoussalat mit Paprika, Salzlakenkäse und Lauchzwiebeln (0.85) | Obazda Lauchzwiebeln (0.85) | Bulgursalat mit Lauchzwiebeln und Gemüse (0.85) | Bulgursalat mit Lauchzwiebeln und Gemüse (0.85) | Lauchzwiebeln (1.00)",vegetable,Netto,2026-07-07,good
30b46fef-1ce4-48a9-a2d8-0cc8f38602f9,cc8c3543-623d-4ff6-ae83-a22028742571,Netto_Kassenbon_20260707-180115.pdf,Apfel Pink Lady Lose,Apfel Pink Lady Lose,0.182,kg,0.54,,0.9,False,Apfelwein [bls_code=P353100] conf=0.85 (fuzzy),Apfelwein (0.85) | Apfel roh (0.85) | Apfel getrocknet (0.85) | Granatapfel roh (0.85) | Apfelessig (0.85),,,fruit,Netto,2026-07-07,good
c90aacff-eb4a-4099-9997-d385d3fceb9c,34440959-7870-49fe-85cd-7a227d4cbb39,Netto_Kassenbon_20260709-172131.pdf,VL Eier FH 10ST,VL Eier FH,10.0,piece,2.99,,0.9,False,"Rhabarberkompott mit einer Zuckerart und Süßungsmitteln, Konserve [bls_code=F957900] conf=0.89 (fuzzy)","Rhabarberkompott mit einer Zuckerart und Süßungsmitteln, Konserve (0.89) | Preiselbeere mit einer Zuckerart und Süßungsmitteln (mit Pektin) Konserve (0.89) | Eierteigwaren roh (0.85) | Eierteigwaren Tortellini (Fleischfüllung) getrocknet (0.85) | Eierteigwaren Tortelloni (Ricotta-Spinat-Füllung) getrocknet (0.85)",,,protein,Netto,2026-07-09,good
1d24e3f8-23b8-44e2-8301-1e005e880436,34440959-7870-49fe-85cd-7a227d4cbb39,Netto_Kassenbon_20260709-172131.pdf,LiekenUrkornMehrkorn500g,LiekenUrkornMehrkorn,500.0,g,1.49,,0.9,False,"Hafer ganzes Korn, roh [bls_code=C131000] conf=0.85 (fuzzy)","Hafer ganzes Korn, roh (0.85) | Gerste ganzes Korn, roh (0.85) | Getreidebrand (Korn) (0.85) | Weizen ganzes Korn, roh (0.85) | Dinkel ganzes Korn, roh (0.85)",,,other,Netto,2026-07-09,good
6235094a-2a6b-4e85-b71e-aabefd52b123,34440959-7870-49fe-85cd-7a227d4cbb39,Netto_Kassenbon_20260709-172131.pdf,Ostmann.Oregano gerebelt.25g,Ostmann.Oregano gerebelt,25.0,g,2.99,,0.9,False,Bel Paese mind. 50 % Fett i. Tr. [bls_code=M619700] conf=0.85 (fuzzy),"Bel Paese mind. 50 % Fett i. Tr. (0.85) | Kokos Fruchtfleisch, geraspelt, getrocknet (0.71) | Rotbarsch/Goldbarsch, roh (0.67) | Fenchelblatt/Bologneser Fenchel, roh (0.67) | Veganes Schnitzel (0.67)",,,other,Netto,2026-07-09,good
1be4f37d-4e2c-45c1-b97f-3acfe85da251,34440959-7870-49fe-85cd-7a227d4cbb39,Netto_Kassenbon_20260709-172131.pdf,Ostm.Rosmarin geschn.50g,Ostm.Rosmarin geschn,50.0,g,2.99,,0.9,False,Rindergeschnetzeltes [bls_code=Y144512] conf=0.85 (fuzzy),"Rindergeschnetzeltes (0.85) | Lammrücken gebraten im Ofen, mit Rosmarin und Sauce (0.85) | Rinderlebergeschnetzeltes, mit Grundsauce dunkel/braun (0.85) | Kalbsnierengeschnetzeltes mit Grundsauce dunkel/braun (0.85) | Tomatengemüse gedünstet, mit Rosmarin und Salbei (0.85)",,,other,Netto,2026-07-09,good
350f554f-ee1d-4830-a22f-a7a0d037ca20,34440959-7870-49fe-85cd-7a227d4cbb39,Netto_Kassenbon_20260709-172131.pdf,AIRWAVESCoolCassis50ST,AIRWAVESCoolCassis,50.0,piece,2.95,,0.9,False,"Mettwurst luftgetrocknet, energiereduziert [bls_code=W153100] conf=0.85 (fuzzy)","Mettwurst luftgetrocknet, energiereduziert (0.85) | Mettwurst luftgetrocknet (0.85) | Schinkenplockwurst/Schinkenplockwurst luftgetrocknet (0.85) | Schokoladeneis (0.50) | Walnusseis (0.50)",,,other,Netto,2026-07-09,good
c6afbb70-9b4c-493d-ba6b-39e4ff926e0f,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Beste Ernte Kidneybohnen 255g,Beste Ernte Kidneybohnen,255.0,g,0.69,,0.9,False,"Rote Rübe/Rote Bete, roh [bls_code=G613100] conf=0.89 (fuzzy)","Rote Rübe/Rote Bete, roh (0.89) | Ente Leber, roh (0.89) | Ente Fleisch, mit Haut, roh (0.89) | Ente Innereien, roh (0.89) | Ente Fleisch, ohne Haut, roh (0.89)",Kidney Bohnen [off_id=4316268668286] conf=0.85 (fuzzy),Kidney Bohnen (0.85) | Kidneybohnen (0.85) | Chili Beans (0.60) | Konserve Kidneybohnen (0.85) | Chili Beans (0.60),protein,Netto,2026-07-13,good
f4da6489-95ec-415e-8272-e017f469b7d6,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,VL Eier FH 10ST,VL Eier FH,10.0,piece,2.99,,0.9,False,"Rhabarberkompott mit einer Zuckerart und Süßungsmitteln, Konserve [bls_code=F957900] conf=0.89 (fuzzy)","Rhabarberkompott mit einer Zuckerart und Süßungsmitteln, Konserve (0.89) | Preiselbeere mit einer Zuckerart und Süßungsmitteln (mit Pektin) Konserve (0.89) | Eierteigwaren roh (0.85) | Eierteigwaren Tortellini (Fleischfüllung) getrocknet (0.85) | Eierteigwaren Tortelloni (Ricotta-Spinat-Füllung) getrocknet (0.85)",,,protein,Netto,2026-07-13,good
15603730-0ae4-452d-a56c-abece0adcc8f,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Beste Ernte Kichererbsen 265g,Beste Ernte Kichererbsen,265.0,g,0.59,,0.9,False,"Rote Rübe/Rote Bete, roh [bls_code=G613100] conf=0.89 (fuzzy)","Rote Rübe/Rote Bete, roh (0.89) | Ente Leber, roh (0.89) | Ente Fleisch, mit Haut, roh (0.89) | Ente Innereien, roh (0.89) | Ente Fleisch, ohne Haut, roh (0.89)","Kichererbsen, BESTE ERNTE [off_id=4316268577298] conf=0.85 (fuzzy)","Kichererbsen, BESTE ERNTE (0.85) | Kichererbsen 265 (0.85) | Kichererbsen (0.85) | Kichererbsen (0.85) | Kichererbsen kleine Dosen (0.85)",other,Netto,2026-07-13,good
34d777b0-3c3d-4289-bb97-7bda672883ab,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Lieken Urkorn Fitnessbrot 500g,Lieken Urkorn Fitnessbrot,500.0,g,1.89,,0.9,False,"Hafer ganzes Korn, roh [bls_code=C131000] conf=0.85 (fuzzy)","Hafer ganzes Korn, roh (0.85) | Gerste ganzes Korn, roh (0.85) | Gemüsepaprika rot, roh (0.85) | Johannisbeere rot, roh (0.85) | Pfefferschote rot, roh (0.85)",Fitnessbrot mit 5 % Ölsaaten [off_id=4009249002277] conf=0.85 (fuzzy),Fitnessbrot mit 5 % Ölsaaten (0.85),grain,Netto,2026-07-13,good
075c47b9-f6e9-4543-ab3c-620dbd9384a7,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Bio BB Feta 200g,Bio BB Feta,200.0,g,2.42,,0.9,False,Feta mind. 45 % Fett i. Tr. [bls_code=M012200] conf=0.85 (fuzzy),"Feta mind. 45 % Fett i. Tr. (0.85) | Schafskäse (Feta) mit Tomaten und Oliven gebacken (0.85) | Roquefort mind. 50 % Fett i. Tr. (0.75) | Gorgonzola mind. 48 % Fett i. Tr. (0.75) | Schaf Brust, fett, roh (0.75)",,,other,Netto,2026-07-13,good
4a390def-2faf-4a85-8b10-d2a5f4d43bb7,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Paprika rot 500g,Paprika rot,500.0,g,1.79,,0.9,False,"Gemüsepaprika rot, roh [bls_code=G543100] conf=1.00 (fuzzy)","Gemüsepaprika rot, roh (1.00) | Johannisbeere rot, roh (1.00) | Pfefferschote rot, roh (1.00) | Linse rot reif (1.00) | Weintraube rot, roh (1.00)",,"Paprika rot (1.00) | Mini Paprika rot, kernlos (1.00) | Paprika rot (1.00) | Paprika rot (1.00) | Premium Paprika rot, spitz extra süss (1.00)",vegetable,Netto,2026-07-13,good
6be1e416-52cc-4ec3-b9ff-e47d04752a72,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Bio Naturland Speisem. 1kg,Bio Naturland Speisem,1.0,kg,1.97,,0.9,False,"Schwein Speck, ohne Schwartenzug (S VII) roh [bls_code=U605700] conf=0.85 (fuzzy)","Schwein Speck, ohne Schwartenzug (S VII) roh (0.85) | Eierteigwaren Tortelloni (Ricotta-Spinat-Füllung) getrocknet (0.85) | Roggenmischbrot (0.85) | Cerealien aus Vollkornweizenschrot, gesüßt, ungefüllt, Natur/Frucht/Schokolade (0.85) | Sojakochcreme (0.85)",,,other,Netto,2026-07-13,good
49e3b20f-83e7-430a-877a-1436fea2917e,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Bio NL Zucchini 500g,Bio NL Zucchini,500.0,g,1.61,,0.9,False,Zucchini roh [bls_code=G582100] conf=0.85 (fuzzy),Zucchini roh (0.85) | Zucchini gedünstet (mit Fett und Salz) (0.85) | Zucchini gedünstet (0.85) | Zucchini gegrillt (0.85) | Zucchini geschmort ohne Fett (0.85),,,other,Netto,2026-07-13,good
50d00a4a-f7d8-4b55-9c1b-b1dfea827217,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Bananen Lose MT,Bananen Lose MT,0.958,kg,1.24,,0.9,False,Banane roh [bls_code=F503100] conf=0.85 (fuzzy),"Banane roh (0.85) | Bananenchips frittiert, gesüßt (0.85) | Fruchtmischung (Apfel, Banane, Mandarine) ungesüßt (0.85) | Banane getrocknet (0.85) | Bananennektar (0.85)",,,fruit,Netto,2026-07-13,good
6e5d92d7-d169-465c-b770-c7482bc47fae,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Lauchzwiebeln,Lauchzwiebeln,1.0,piece,0.69,,0.9,False,"Porree/Lauch, roh [bls_code=G470100] conf=0.85 (fuzzy)","Porree/Lauch, roh (0.85) | Schwein Bauch (wie gewachsen) roh (0.85) | Streichmettwurst/Streichmettwurst mit Zwiebeln (0.85) | Frühlingszwiebel/Lauchzwiebel, roh (0.85) | Frühlingszwiebel/Lauchzwiebel (ohne Laub) roh (0.85)","Couscoussalat mit Paprika, Salzlakenkäse und Lauchzwiebeln [off_id=4337256035347] conf=0.85 (fuzzy)","Couscoussalat mit Paprika, Salzlakenkäse und Lauchzwiebeln (0.85) | Obazda Lauchzwiebeln (0.85) | Bulgursalat mit Lauchzwiebeln und Gemüse (0.85) | Bulgursalat mit Lauchzwiebeln und Gemüse (0.85) | Lauchzwiebeln (1.00)",vegetable,Netto,2026-07-13,good
0f3d1d00-e6e8-4e7c-abf4-0d18eee78d3b,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Broccoli 500g VKE,Broccoli   VKE,500.0,g,1.11,,0.9,False,Broccoli roh [bls_code=G312100] conf=0.85 (fuzzy),"Broccoli roh (0.85) | Romanesco roh (0.85) | Broccoli gebraten ohne Fett (Pfanne) (0.85) | Romanesco gebacken (0.85) | Broccoli gedünstet, mit gerösteten Mandelblättchen (0.85)",,,other,Netto,2026-07-13,good
57ee92b3-7727-471f-9e76-4ded987e520b,4e42fe7b-680a-4843-9139-e92784c3cc31,Netto_Kassenbon_20260713-170620.pdf,Bio BB SB R-Hackfl.400g,Bio BB SB R-Hackfl,400.0,g,5.84,,0.9,False,"Schwein Hackfleisch, roh [bls_code=U020100] conf=0.85 (fuzzy)","Schwein Hackfleisch, roh (0.85) | Rind Hackfleisch, roh (0.85) | Schwein Hackfleisch, tiefgefroren (0.85) | Schwein Hackfleisch, geschmort ohne Fett (0.85) | Schwein Hackfleisch, gebraten ohne Fett (Pfanne) (0.85)",,,other,Netto,2026-07-13,good
e6eef507-7a5c-4b7e-870e-32aebd62f7bf,93fe7ca9-440a-448a-ab79-0d6024d6b114,Netto_Kassenbon_20260714-133412.pdf,Carat Jodsalz mit Fluorid 500g,Carat Jodsalz mit Fluorid,500.0,g,0.29,,0.9,False,"Milchpulver mit hohem Fettgehalt (Sahnepulver, Rahmpulver) [bls_code=M881000] conf=1.00 (fuzzy)","Milchpulver mit hohem Fettgehalt (Sahnepulver, Rahmpulver) (1.00) | Spirituosen mit Kümmel/Aquavit (1.00) | Spirituosen mit Wacholder (1.00) | Spirituosen mit Anis (1.00) | Spirituosen mit bitterem Geschmack (Bitter) (1.00)",Jodsalz mit Fluorid [off_id=4316268362443] conf=1.00 (fuzzy),Jodsalz mit Fluorid (1.00),other,Netto,2026-07-14,good
4824d78b-1d66-4f7d-85a0-6065c5be60e5,93fe7ca9-440a-448a-ab79-0d6024d6b114,Netto_Kassenbon_20260714-133412.pdf,Clarkys Walnusskerne 200g,Clarkys Walnusskerne,200.0,g,2.99,,0.9,False,Nuss-Nougat-Creme [bls_code=S145000] conf=0.85 (fuzzy),"Nuss-Nougat-Creme (0.85) | Schwein Nuss, roh (0.85) | Walnuss (0.85) | Schwein Bratenfleisch (Nuss) roh (0.85) | Schwein Schnitzel (Nuss) roh (0.85)",Walnusskerne [off_id=4316268681483] conf=0.85 (fuzzy),"Walnusskerne (0.85) | Feinste Nusskern-Mischung, ungesalzen (0.85) | Walnusskerne (0.85) | Walnusskerne (0.85) | Walnuss Kerne (0.85)",other,Netto,2026-07-14,good
ddd5d4a3-d269-409e-af33-8a672e02f0af,93fe7ca9-440a-448a-ab79-0d6024d6b114,Netto_Kassenbon_20260714-133412.pdf,Clarkys Cashewkerne 200g,Clarkys Cashewkerne,200.0,g,2.89,,0.9,False,Cashewkern [bls_code=H170100] conf=0.85 (fuzzy),"Cashewkern (0.85) | Cashewnussmus (0.85) | Käsealternative, Basis Cashewkerne, vegan (0.85) | Cashewkern geröstet mit Fett (0.85) | Cashewkern geröstet ohne Fett (0.85)",Cashewkerne ungesalzen [off_id=4316268630757] conf=0.85 (fuzzy),Knabber-Nüsse ungesalzen (0.33) | Cashews geroestet ungesalzen (0.67) | Cashewkerne ungesalzen (0.85) | Just Roasted - Cashewkerne (0.85) | Cashews geröstet und gesalzen (0.67),other,Netto,2026-07-14,good
993b77a1-c4b7-4390-8480-03ad8d1263ca,93fe7ca9-440a-448a-ab79-0d6024d6b114,Netto_Kassenbon_20260714-133412.pdf,VL Eier FH 10ST,VL Eier FH,10.0,piece,2.99,,0.9,False,"Rhabarberkompott mit einer Zuckerart und Süßungsmitteln, Konserve [bls_code=F957900] conf=0.89 (fuzzy)","Rhabarberkompott mit einer Zuckerart und Süßungsmitteln, Konserve (0.89) | Preiselbeere mit einer Zuckerart und Süßungsmitteln (mit Pektin) Konserve (0.89) | Eierteigwaren roh (0.85) | Eierteigwaren Tortellini (Fleischfüllung) getrocknet (0.85) | Eierteigwaren Tortelloni (Ricotta-Spinat-Füllung) getrocknet (0.85)",,,protein,Netto,2026-07-14,good
97ceedee-30f5-48d3-8e56-2a865851bd6e,93fe7ca9-440a-448a-ab79-0d6024d6b114,Netto_Kassenbon_20260714-133412.pdf,Tomaten-Mix 500g VKE,Tomaten-Mix   VKE,500.0,g,2.79,,0.9,False,"Knuspermüslimischung, klassisch, gesüßt, angereichert mit Vitaminen und Mineralstoffen [bls_code=C514300] conf=1.00 (fuzzy)","Knuspermüslimischung, klassisch, gesüßt, angereichert mit Vitaminen und Mineralstoffen (1.00) | Fruchtmischung (Apfel, Banane, Mandarine) ungesüßt (1.00) | Mehlmischung für Kuchen glutenfrei (1.00) | Müslimischung Bircher Art (mit Trockenfrüchten und Nüssen) ungesüßt (1.00) | Studentenfutter (1.00)",,,vegetable,Netto,2026-07-14,good
3bcc431a-aa15-4d16-8163-ea6406b7f6a1,33275a24-9b52-4be6-b4aa-24302b613a7e,Netto_Kassenbon_20260716-095742.pdf,GT Toast sort. 250g,GT Toast sort,250.0,g,1.29,,0.9,False,Nori-Blatt geröstet [bls_code=G995000] conf=0.85 (fuzzy),"Nori-Blatt geröstet (0.85) | Kartoffelchips/Stapelchips, diverse Sorten (0.85) | Weizentoastbrot/Buttertoastbrot (0.85) | Englische Muffins/Toasties (Hefeteig) gebraten ohne Fett (Pfanne) (0.85) | Weizentoastbrot mit Roggen (0.85)",,,other,Netto,2026-07-16,good
802cae95-5985-4dc0-bd1c-37a48b60448e,33275a24-9b52-4be6-b4aa-24302b613a7e,Netto_Kassenbon_20260716-095742.pdf,GW Hummus Pikant 200 G,GW Hummus Pikant,200.0,g,0.99,,0.9,False,Hummus/Kichererbsenmus [bls_code=H960000] conf=0.85 (fuzzy),"Hummus/Kichererbsenmus (0.85) | Gemüsewaffeln pikant (0.85) | Makrele gedünstet, pikante Art (0.85) | Sojaschnetzel/Sojagranulat, texturiert, trocken (0.73) | Dessert/Puddingalternative, pflanzlich (0.73)",,,other,Netto,2026-07-16,good
70aadb00-98d8-4023-9cda-5349a5e658f2,33275a24-9b52-4be6-b4aa-24302b613a7e,Netto_Kassenbon_20260716-095742.pdf,Bananen Lose MT,Bananen Lose MT,1.404,kg,1.81,,0.9,False,Banane roh [bls_code=F503100] conf=0.85 (fuzzy),"Banane roh (0.85) | Bananenchips frittiert, gesüßt (0.85) | Fruchtmischung (Apfel, Banane, Mandarine) ungesüßt (0.85) | Banane getrocknet (0.85) | Bananennektar (0.85)",,,fruit,Netto,2026-07-16,good
cfc0e7de-f3e5-46a0-b777-d2dc3009913d,1cc77841-5cc2-42fb-a4b4-dce2cbfa7dfe,WhatsApp Image 2026-07-05 at 11.02.48.jpeg,"Z EUR 13,36",Z EUR,1.0,piece,13.36,,0.5,True,Gänseleberpastete in der Kastenform gegart [bls_code=Y067643] conf=0.67 (fuzzy),"Gänseleberpastete in der Kastenform gegart (0.67) | Brätblock hell, zur Rouladenherstellung (0.67) | Cordon bleu von der Pute gebraten (0.67) | Schweineohren/Schweinsohren (Blätterteig) (0.67) | Brätblock dunkel, zur Rouladenherstellung (0.67)","Honig Bihophar Imker Honig Streichzart (8,58 Eur / 1 Kg) [off_id=40555584] conf=1.00 (fuzzy)","Honig Bihophar Imker Honig Streichzart (8,58 Eur / 1 Kg) (1.00) | Jack Daniels Tennessee Whisky 0,7L ( 36,32 Eur / Liter) (1.00) | Bohnentopf mexikanische Art (0.33) | Baktat Brotaufstrich Traubensirup (7,48 Eur / 1 Kg) (1.00) | Änglamark Brie 180g (0.29)",other,unknown,,good
55415a6a-eb59-4217-85f8-bef05ea805f0,c1b9409e-6f60-423d-9495-5a5339261809,WhatsApp Image 2026-07-16 at 13.05.02.jpeg,"Apfel rot süß 0,53 A",Apfel rot süß,0.232,kg,0.53,,0.5,True,"Gemüsepaprika rot, roh [bls_code=G543100] conf=1.00 (fuzzy)","Gemüsepaprika rot, roh (1.00) | Johannisbeere rot, roh (1.00) | Pfefferschote rot, roh (1.00) | Eberesche süß, roh (1.00) | Mandel süß (1.00)",,,fruit,Lidl,2026-07-15,good
c2cc29c7-bbc4-421f-b89e-33ff74cff0a3,c1b9409e-6f60-423d-9495-5a5339261809,WhatsApp Image 2026-07-16 at 13.05.02.jpeg,"Avocado vorger. 1,19x 2 2,38 A",Avocado vorger,2.0,piece,2.38,,0.9,False,Avocado roh [bls_code=F502100] conf=0.85 (fuzzy),Avocado roh (0.85) | Avocadocremesuppe (0.85) | Avocadocreme (Guacamole) (0.85) | Calvados (0.67) | Orangensaft (0.67),,,other,Lidl,2026-07-15,good
dc695d6e-811e-419e-8bc7-23b27a6f56a2,c1b9409e-6f60-423d-9495-5a5339261809,WhatsApp Image 2026-07-16 at 13.05.02.jpeg,"Bio Limetten 1,89 A",Bio Limetten,1.0,piece,1.89,,0.5,True,Limette roh [bls_code=F602100] conf=0.85 (fuzzy),"Limette roh (0.85) | Limettensaft (0.85) | Limettensaft Konzentrat (0.85) | Hackfleischteig roh (für Frikadellen, Buletten, Fleischklopse/-küchle/-pflanzerl) (0.75) | Sahneersatz (Mischung aus pflanzlichen Fetten und Milch) (0.71)",Limetten Saft [off_id=4003387006012] conf=0.85 (fuzzy),Limetten Saft (0.85) | Bio Limetten (1.00) | Bio-Fairtrade-Limetten (1.00) | Bio Limetten (1.00) | Limetten (0.85),other,Lidl,2026-07-15,good
f1f96eec-94fb-4209-8126-27b69dc8c7dd,5cc46c1d-f75c-46cd-9894-056033f665ac,WhatsApp Image 2026-07-16 at 13.05.29.jpeg,"Banane lose 1,14 A",Banane lose,0.886,kg,1.14,,0.5,True,Banane roh [bls_code=F503100] conf=0.85 (fuzzy),"Banane roh (0.85) | Bananenchips frittiert, gesüßt (0.85) | Kochbanane roh (0.85) | Fruchtmischung (Apfel, Banane, Mandarine) ungesüßt (0.85) | Banane getrocknet (0.85)",,,fruit,Lidl,2025-12-30,good
42ed564f-cad7-4143-bcb5-715b3e8d0a39,5cc46c1d-f75c-46cd-9894-056033f665ac,WhatsApp Image 2026-07-16 at 13.05.29.jpeg,"Lachsfilet mit Haut 21,74 A",Lachsfilet mit Haut,1.145,kg,21.74,,0.5,True,"Milchpulver mit hohem Fettgehalt (Sahnepulver, Rahmpulver) [bls_code=M881000] conf=1.00 (fuzzy)","Milchpulver mit hohem Fettgehalt (Sahnepulver, Rahmpulver) (1.00) | Spirituosen mit Kümmel/Aquavit (1.00) | Spirituosen mit Wacholder (1.00) | Spirituosen mit Anis (1.00) | Spirituosen mit bitterem Geschmack (Bitter) (1.00)",Frisches Lachsforellen-Filet mit Haut [off_id=4056489639992] conf=1.00 (fuzzy),Frisches Lachsforellen-Filet mit Haut (1.00) | Lachsfilet-Portion mit Haut aus Norwegen (1.00) | Norwegisches Lachsfilet mit Haut (1.00) | Lachsfilet Mit Haut Süß Sauer (1.00) | Norwegisches Lachsfilet mit Haut (1.00),protein,Lidl,2025-12-30,good
0ca84b13-b6fd-4517-86c2-6307aa16612b,5cc46c1d-f75c-46cd-9894-056033f665ac,WhatsApp Image 2026-07-16 at 13.05.29.jpeg,"Kohl Spitz 1,59 A",Kohl Spitz,1.142,kg,1.59,,0.5,True,Nuss-Spritzgebäck (Rührmasse) [bls_code=D753100] conf=0.91 (fuzzy),Nuss-Spritzgebäck (Rührmasse) (0.91) | Spritzgebäck mit Mandeln (Rührmasse) (0.91) | Nuss-Spritzgebäck (Rührmasse) schokoliert (0.91) | Spritzgebäck (Rührmasse) (0.91) | Spritzgebäck (Rührmasse) schokoliert (0.91),,,other,Lidl,2025-12-30,good
1680956f-629f-43b9-a47f-9095fcae06fc,5cc46c1d-f75c-46cd-9894-056033f665ac,WhatsApp Image 2026-07-16 at 13.05.29.jpeg,"Apfel grün 0,43 A",Apfel grün,1.0,piece,0.43,,0.5,True,"Gemüsepaprika grün, roh [bls_code=G541100] conf=0.85 (fuzzy)","Gemüsepaprika grün, roh (0.85) | Apfelwein (0.85) | Pfefferschote grün, roh (0.85) | Schwein Speck/Rückenspeck (grüner Speck) roh (0.85) | Apfel roh (0.85)",Giffard Apfel Grün (pomme Verte) Sirup Maxi [off_id=3180293501952] conf=0.85 (fuzzy),Giffard Apfel Grün (pomme Verte) Sirup Maxi (0.85),fruit,Lidl,2025-12-30,good
e37630cb-bac7-440a-b10b-d3695cf1db2c,5cc46c1d-f75c-46cd-9894-056033f665ac,WhatsApp Image 2026-07-16 at 13.05.29.jpeg,"Staudensellerie 1,11 A",Staudensellerie,1.0,piece,1.11,,0.5,True,"Rote-Bete-Salat (roh) mit Sellerie, Apfel und Joghurtmarinade [bls_code=X206750] conf=0.85 (fuzzy)","Rote-Bete-Salat (roh) mit Sellerie, Apfel und Joghurtmarinade (0.85) | Weißkrautsalat (gegart) mit rohem Mix aus Apfel-Karotte-Sellerie und Essigmarinade (0.85) | Sellerie-Lauchcremesuppe (0.85) | Sellerie gekocht, mit Sahne (0.85) | Knollensellerie roh (0.67)",STAUDENSELLERIE [off_id=7610029195484] conf=1.00 (exact),Bio Staudensellerie Klasse II (0.85) | Fränkische Stängel Staudensellerie (0.85) | STAUDENSELLERIE (1.00) | Staudensellerie Sticks (0.85) | Landgemüse (0.40),other,Lidl,2025-12-30,good
